time_betw_scan_hours,CA,YM,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1606,2.742,6.044,0.41,2.0,3.42,428,4.0,0.52
1361,2.85,7.36,0.48,0.9,4.33,316,6.4,0.29
1450,2.773,6.8,0.07,1.2,0.29,245,9.0,1.01
1466,2.58,6.82,0.17,0.6,1.66,124,13.0,2.25
1309,2.556,5.941,0.21,0.2,1.11,127,1.1,2.68
1417,2.612,6.181,0.26,0.2,4.04,492,0.1,0.65
1724,2.648,7.107,0.4,1.0,2.61,405,2.5,0.76
1267,2.565,7.31,0.12,1.0,0.69,243,10.8,0.98
1585,2.689,6.19,0.59,1.9,3.84,21,1.1,0.45
3003,2.684,6.782,0.17,0.2,0.28,314,22.6,3.55
1393,2.292,7.014,0.26,2.6,3.85,354,7.6,1.39
4691,2.56,6.406,0.26,0.1,1.36,322,13.4,4.26
1455,2.442,6.335,0.1,1.2,1.07,92,2.4,3.7
14219,2.586,6.847,0.27,0.0,2.15,12,3.6,3.02
1481,2.81,6.746,0.29,1.4,1.37,127,6.4,1.79
44,2.821,6.815,0.52,3.4,3.24,110,5.2,0.24
3354,2.694,6.602,0.09,0.1,1.79,291,11.8,3.72
1839,2.869,7.136,0.17,0.3,0.96,224,7.5,1.35
1095,2.6,6.112,0.28,0.4,4.08,575,0.3,1.02
5626,2.644,6.686,0.23,0.9,1.07,131,2.6,2.03
1322,2.901,7.016,0.28,1.0,2.41,261,8.2,2.4
175,2.558,6.938,0.0,0.3,3.88,51,3.5,5.55
1350,2.604,7.306,0.15,0.7,0.39,315,10.5,0.47
2385,2.748,6.931,0.39,0.3,0.69,377,19.1,1.16
1454,2.506,6.552,0.55,3.3,6.24,320,4.5,0.87
5722,2.658,7.013,0.19,1.0,0.49,373,7.4,2.07
1232,2.664,6.397,0.07,1.0,4.76,389,3.5,4.26
1362,2.372,6.93,0.17,0.9,3.9,292,6.1,0.91
4210,3.051,7.014,0.29,2.0,3.67,453,4.5,0.42
1147,2.641,5.725,0.37,0.2,4.52,569,0.5,1.25
3368,2.54,7.085,0.3,2.1,3.47,357,8.0,0.04
2523,2.38,6.318,0.16,0.2,1.63,180,6.2,1.12
3012,2.274,6.681,0.48,1.1,2.88,411,4.6,0.78
2919,2.59,6.668,0.33,1.7,4.28,418,3.1,0.41
1114,2.296,6.223,0.09,1.6,2.52,275,1.2,4.16
1940,2.668,6.259,0.05,1.7,2.39,90,0.6,3.74
1508,2.557,6.814,0.41,1.5,2.75,378,9.4,1.86
1413,2.43,6.343,0.09,0.7,0.97,44,6.1,3.75
1414,2.511,7.054,0.24,0.4,2.6,351,8.9,0.06
5915,2.55,5.981,0.21,0.3,1.51,497,2.2,1.91
2709,2.347,6.032,0.13,0.9,1.36,25,5.0,1.27
8197,2.203,6.393,0.23,0.4,2.8,210,5.9,1.32
4237,2.94,7.247,0.6,2.2,3.67,415,5.9,0.62
4551,2.479,7.116,0.04,2.4,0.74,123,11.2,1.96
210,2.543,6.475,0.31,2.3,4.2,386,7.5,2.06
4621,2.47,6.385,0.05,1.0,1.86,156,7.0,2.71
774,2.756,7.053,0.16,1.1,2.98,358,6.6,0.17
778,2.7,6.536,0.17,0.6,2.65,285,5.8,0.34
1629,2.735,5.815,0.29,1.2,0.91,215,5.8,2.13
1494,2.68,5.695,0.28,0.6,4.09,705,0.4,1.39
1767,2.693,6.511,0.18,0.2,0.2,76,6.0,0.75
1160,2.779,6.065,0.25,2.1,3.74,437,0.4,1.73
113,2.68,6.082,0.37,2.8,1.22,68,3.2,0.15
1774,2.77,7.012,0.35,2.8,2.88,437,1.8,0.77
1109,2.732,6.307,0.3,0.5,4.09,555,0.8,2.61
2557,2.808,6.447,0.29,0.7,0.46,198,6.4,1.82
1991,2.622,5.917,0.32,0.5,0.92,214,0.5,5.02
1305,2.748,6.933,0.17,0.1,0.37,140,8.6,1.5
1721,2.788,5.449,0.26,0.2,4.59,504,0.7,0.4
1500,2.763,7.191,0.32,2.4,3.82,416,7.5,0.07
270,2.569,5.739,0.23,0.1,0.65,429,0.7,2.39
948,2.264,7.286,0.23,0.2,3.4,178,5.9,0.76
1209,2.534,6.235,0.22,1.3,4.07,302,7.6,2.07
4361,2.348,5.829,0.18,0.1,1.86,31,0.2,1.09
1774,2.555,5.733,0.31,0.4,4.51,601,0.4,0.47
78,2.669,7.165,0.17,0.7,1.87,243,8.7,1.69
1497,2.129,6.921,0.4,1.6,1.82,440,1.9,0.56
1807,2.584,6.911,0.46,4.1,2.7,484,0.2,0.54
2663,2.631,6.48,0.34,13.0,4.04,451,1.2,0.53
1060,2.58,6.712,0.25,2.7,3.3,411,10.8,3.83
1692,2.491,6.047,0.02,2.1,3.77,226,7.0,2.76
3147,2.77,6.753,0.44,0.4,1.42,78,5.7,2.57
1209,2.74,6.333,0.38,1.1,4.28,409,1.4,0.07
1617,2.435,6.522,0.07,0.0,1.59,437,0.9,2.76
1688,2.895,6.512,0.29,2.2,4.11,408,1.2,0.71
1745,2.92,6.158,0.03,1.2,2.62,414,9.2,3.94
3824,2.597,6.588,0.43,0.3,1.82,208,6.8,1.16
60,2.589,5.991,0.25,0.6,0.45,128,6.0,1.78
1564,2.387,6.625,0.13,0.7,2.09,173,7.7,1.56
1278,2.571,6.303,0.27,1.0,4.85,433,1.0,0.22
1167,2.671,6.211,0.08,0.7,6.29,127,3.6,2.68
75,2.67,6.772,0.12,0.3,0.11,218,9.4,2.49
2929,2.6,6.543,0.32,1.8,3.87,432,4.0,0.03
1452,2.592,7.251,0.23,1.5,1.79,242,9.0,1.84
375,2.596,6.716,0.5,2.3,4.76,429,5.9,2.68
2527,2.67,6.995,0.26,3.5,4.51,412,3.9,0.51
1077,2.81,7.16,0.67,1.4,4.48,396,8.4,0.0
1286,2.57,7.169,0.24,2.8,6.11,372,6.6,0.22
3044,2.537,7.277,0.31,1.4,3.95,336,5.8,0.67
1396,2.589,6.73,0.34,0.2,4.13,413,2.1,0.6
1641,2.616,6.544,0.25,0.2,1.81,197,6.2,2.55
1971,2.61,7.077,0.62,0.0,3.7,231,5.8,1.45
588,2.568,6.689,0.37,2.1,4.34,446,3.1,0.26
1150,2.559,6.464,0.24,2.2,4.26,404,2.0,0.46
1089,2.85,6.927,0.12,0.5,0.05,190,12.4,2.01
226,2.55,6.848,0.2,0.8,1.75,427,5.4,0.75
1523,2.874,6.606,0.19,0.6,2.71,297,8.8,1.32
5738,2.793,7.031,0.27,0.8,1.81,118,8.2,2.29
1416,2.652,6.761,0.32,0.2,1.35,236,7.2,1.54
561,2.793,7.374,0.27,2.8,3.7,415,5.4,0.16
1237,2.43,6.779,0.21,2.1,4.97,434,3.3,0.3
3464,2.719,6.926,0.34,0.1,5.16,402,2.1,0.78
1541,2.792,6.343,0.07,0.3,0.06,268,8.7,0.86
5434,2.53,7.118,0.13,0.8,2.12,212,6.3,2.26
1191,2.514,6.437,0.28,2.0,4.5,424,3.7,0.26
583,2.56,6.546,0.3,0.5,2.06,200,8.3,3.65
8708,2.556,6.613,0.49,1.3,1.15,38,4.6,0.56
1718,2.663,7.103,0.19,0.4,1.22,334,11.6,1.41
1274,2.72,5.787,0.22,0.2,3.68,255,10.3,2.27
950,2.67,6.717,0.33,2.7,4.82,433,2.1,0.44
41,2.489,5.814,0.09,0.4,1.29,474,3.2,4.78
309,2.847,6.988,0.25,0.2,2.55,39,4.6,2.17
8816,2.432,6.826,0.56,0.5,0.41,397,6.9,1.99
2585,2.41,6.669,0.28,1.2,5.02,409,3.7,0.07
1758,2.47,6.36,0.35,1.5,1.87,207,5.8,0.34
1215,2.61,7.29,0.24,1.1,3.83,426,6.3,1.08
2958,2.633,6.309,0.56,5.2,4.57,374,0.7,0.31
1466,2.492,5.741,0.22,1.1,5.16,570,1.0,0.0
104,2.508,6.664,0.22,0.8,1.07,244,6.0,0.7
302,2.559,6.401,0.37,1.4,4.44,457,2.0,0.63
2508,2.617,6.355,0.24,3.9,4.17,408,1.5,0.69
1332,2.57,5.794,0.24,0.2,4.79,493,0.1,0.55
539,2.572,6.886,0.25,0.6,0.95,349,8.4,1.55
2422,2.63,5.921,0.16,0.5,2.39,407,3.5,1.14
1563,2.309,6.686,0.23,1.5,2.43,40,5.0,3.59
3283,2.222,6.731,0.35,2.4,4.3,404,4.2,0.44
1456,2.765,6.779,0.47,1.7,1.73,39,6.1,0.27
1473,2.545,6.546,0.3,0.4,2.34,102,6.2,1.13
1265,2.312,6.729,0.32,2.1,3.32,429,5.5,0.67
2585,2.757,6.765,0.29,3.0,4.74,410,1.8,0.58
1709,2.631,6.971,0.27,1.4,1.22,362,6.4,1.96
972,2.654,7.269,0.34,2.2,3.39,342,6.5,0.02
1183,2.506,6.033,0.3,0.2,4.02,627,0.5,0.88
1349,2.639,6.752,0.43,2.1,2.78,433,5.4,0.02
1622,2.523,6.782,0.21,1.3,0.04,14,6.0,6.03
251,2.47,6.86,0.29,1.9,1.57,6,1.0,4.82
2861,2.509,6.143,0.33,0.2,2.7,294,8.3,1.16
1527,2.72,5.908,0.08,1.0,0.28,136,14.4,3.07
3089,2.684,6.757,0.26,0.4,1.67,136,6.6,2.47
1193,2.581,6.966,0.21,0.7,0.97,59,5.9,3.34
1147,2.88,6.94,0.02,0.3,0.23,316,8.6,1.44
2798,2.801,6.775,0.44,0.2,1.69,403,5.1,1.68
1436,2.56,6.802,0.29,0.8,1.05,62,5.8,2.35
1577,2.693,7.01,0.33,1.7,4.2,418,1.9,0.69
4723,2.459,5.873,0.35,1.1,4.32,542,0.1,0.38
1715,2.981,7.041,0.38,0.4,1.89,307,8.2,0.83
932,2.835,6.517,0.23,0.8,2.16,166,6.3,1.82
5709,2.433,6.456,0.14,1.4,2.29,395,2.6,4.71
1597,2.683,5.633,0.36,0.5,3.8,407,1.4,0.07
1790,2.771,6.378,0.16,0.3,0.47,360,9.0,2.93
1652,2.92,7.3,0.41,2.8,5.46,364,7.6,1.58
1202,2.83,6.024,0.2,0.6,3.05,427,0.8,0.12
1537,2.388,7.123,0.31,0.1,4.73,341,7.4,0.03
1595,2.538,6.495,0.14,1.8,3.27,433,6.4,0.5
1876,2.397,5.629,0.15,1.7,2.38,197,3.2,2.17
5006,2.641,6.757,0.37,0.5,2.59,365,8.5,0.28
1280,2.804,6.611,0.07,0.8,1.14,416,9.0,0.96
1500,2.66,6.53,0.24,0.6,1.85,82,7.8,2.26
1224,2.338,7.182,0.26,2.4,3.91,435,3.8,0.76
1317,2.55,6.019,0.17,0.6,1.11,60,2.3,3.35
8438,2.681,7.375,0.12,0.1,0.96,160,7.5,1.66
1210,2.611,6.579,0.49,1.3,4.95,427,1.3,0.34
1326,2.797,6.92,0.6,2.4,3.74,353,6.8,0.41
1340,2.676,6.505,0.2,0.4,1.16,166,1.9,1.73
1466,2.173,6.632,0.39,1.7,3.76,430,3.2,0.15
2531,2.537,6.984,0.37,1.9,3.01,407,3.1,0.55
1160,2.626,6.838,0.37,3.0,3.28,417,1.8,0.61
1715,2.406,6.21,0.41,2.5,3.24,415,1.3,0.5
1897,2.439,7.015,0.38,2.1,4.54,401,2.5,0.21
1147,2.679,5.771,0.29,2.2,4.38,471,0.1,0.14
1503,2.709,6.038,0.08,0.7,1.29,71,4.1,1.98
3978,2.7,7.399,0.48,1.8,3.97,416,1.6,0.34
1719,2.119,5.91,0.21,2.0,4.2,438,0.9,0.72
4601,2.747,6.464,0.29,0.5,4.42,510,0.3,0.52
1615,2.72,6.637,0.05,0.3,0.03,139,10.2,2.88
1326,2.562,6.478,0.5,3.0,4.87,170,5.7,0.19
754,2.86,6.69,0.31,1.2,4.44,421,6.6,0.03
818,2.536,6.479,0.07,0.1,0.97,169,7.1,2.13
2045,2.718,7.184,0.33,0.4,0.83,178,8.9,1.86
1461,2.616,6.952,0.08,1.0,0.89,233,9.0,1.33
1231,2.602,6.545,0.24,0.6,8.98,506,4.1,4.67
2718,2.9,5.873,0.02,2.0,2.0,370,0.3,4.52
2792,2.566,5.224,0.22,1.0,4.02,592,0.4,1.25
45,2.545,7.253,0.31,3.1,4.67,465,1.8,0.32
3266,2.326,5.839,0.4,0.0,4.54,477,0.5,0.3
1432,2.648,6.174,0.07,1.6,0.11,634,1.0,3.3
5260,2.77,6.904,0.08,0.4,0.02,196,6.3,3.16
1513,2.44,5.658,0.29,3.4,3.0,441,1.3,0.44
796,2.56,7.403,0.16,0.0,0.87,263,9.4,2.25
928,2.643,6.003,0.23,0.2,3.99,428,0.4,0.86
4519,2.508,7.197,0.31,0.5,3.24,285,8.4,0.82
1260,2.586,6.202,0.32,0.7,4.71,1043,0.4,0.55
764,2.684,6.509,0.18,0.8,2.96,153,1.6,1.97
2859,2.588,6.752,0.3,1.2,0.36,283,6.2,0.38
142,2.585,5.947,0.33,0.8,4.26,575,0.4,0.91
4469,2.469,6.298,0.11,0.8,2.85,133,4.8,6.97
1698,3.194,6.158,0.33,2.4,3.41,314,1.9,0.12
1265,2.721,6.979,0.45,1.2,4.27,401,6.4,0.34
972,2.385,6.764,0.3,0.5,2.3,327,7.4,1.35
4757,2.735,6.696,0.24,0.2,2.96,289,7.0,0.73
2664,2.444,7.01,0.11,0.9,0.2,303,8.4,1.67
1305,2.61,7.167,0.55,1.3,3.95,407,2.5,0.55
2991,2.478,5.83,0.22,0.0,1.86,539,2.4,2.88
1618,2.65,6.759,0.28,0.0,0.03,85,6.1,2.57
835,2.54,6.194,0.12,1.5,7.17,528,4.1,3.6
1266,2.52,7.145,0.06,0.5,1.3,176,13.7,1.58
993,2.872,5.574,0.27,0.9,4.92,705,0.0,0.59
154,2.259,6.329,0.24,1.1,2.85,66,1.8,2.05
1349,2.329,6.307,0.43,2.4,1.77,21,3.7,0.12
1295,2.354,7.038,0.25,2.3,3.73,299,5.7,1.34
1021,2.657,6.061,0.08,0.8,1.5,103,8.4,3.17
3833,2.585,7.266,0.03,0.9,1.04,184,6.9,1.86
84,2.956,5.792,0.29,0.8,4.87,401,0.3,0.17
1343,2.753,7.118,0.63,1.5,3.39,481,6.8,1.38
1381,2.541,6.814,0.17,0.1,2.78,299,6.6,1.05
4507,2.652,6.507,0.05,0.4,1.96,81,5.6,1.8
1252,2.563,6.641,0.25,0.4,5.2,851,0.9,0.33
1430,2.83,7.22,0.24,1.0,3.82,296,6.7,1.87
1459,2.52,6.409,0.12,0.2,1.87,203,5.2,2.25
8623,2.683,7.189,0.14,0.3,2.18,217,6.4,0.91
1387,2.57,7.021,0.19,0.1,1.25,100,4.9,2.83
3,2.681,6.605,0.21,0.7,1.41,203,7.3,1.89
2623,2.51,6.126,0.3,1.2,4.41,515,0.6,0.4
4426,2.44,6.899,0.19,0.1,2.34,180,5.9,1.12
436,2.414,6.626,0.74,4.9,4.31,312,0.8,1.82
3218,2.67,6.641,0.31,1.0,0.33,174,6.8,1.57
921,2.643,6.328,0.32,1.2,3.36,466,1.5,0.63
1176,2.518,5.817,0.1,0.8,0.93,111,7.0,2.12
2669,2.69,6.214,0.14,0.4,0.48,13,7.3,2.27
1494,2.743,6.51,0.26,0.9,2.99,103,4.3,2.87
1378,2.63,5.278,0.17,0.9,3.32,739,0.7,3.07
1136,2.466,5.819,0.31,0.2,3.69,514,0.4,0.23
457,2.439,6.408,0.31,0.1,0.85,264,6.2,1.04
995,2.78,5.663,0.31,0.4,2.15,453,0.2,0.17
1967,2.701,6.443,0.17,0.7,0.77,9,6.4,1.63
1632,2.64,6.064,0.1,0.6,0.98,152,9.1,3.0
1457,2.669,7.021,0.23,0.5,0.63,328,9.0,1.51
143,2.456,6.558,0.24,2.1,3.04,293,4.6,2.15
54,2.595,6.278,0.24,0.5,1.59,468,2.4,2.57
143,2.87,5.65,0.25,0.0,4.87,504,0.6,0.46
4016,2.72,5.678,0.17,0.2,1.63,146,0.8,2.84
1544,2.672,6.728,0.33,2.9,3.35,506,3.8,0.51
841,2.805,6.841,0.27,4.2,4.22,444,4.4,0.05
1095,2.73,7.214,0.19,0.7,2.09,240,8.6,1.84
107,2.683,7.079,0.2,2.4,2.03,299,8.7,1.06
2894,2.566,6.53,0.14,0.2,2.43,366,6.4,0.62
4621,2.584,7.198,0.29,2.7,3.62,444,4.5,0.27
1338,3.005,6.131,0.27,0.8,1.84,230,8.6,2.85
1222,2.6,6.914,0.18,0.1,1.04,201,8.2,2.25
1227,2.692,6.76,0.1,0.1,7.47,382,4.3,5.47
1487,2.469,7.02,0.34,1.2,4.13,296,7.8,2.56
1586,2.542,6.3,0.48,0.8,1.45,105,2.3,3.35
1441,2.963,5.543,0.27,0.1,4.88,699,0.5,0.67
2763,2.8,7.231,0.36,1.6,2.81,443,3.6,0.76
1119,2.463,6.425,0.34,3.0,3.79,410,1.1,0.66
3046,2.729,6.77,0.32,0.7,3.94,315,0.3,0.17
1416,2.852,7.047,0.36,0.6,3.96,315,6.7,1.57
1976,2.524,7.06,0.37,0.3,3.43,191,5.9,1.84
10085,2.626,6.33,0.17,0.2,2.88,201,0.8,2.47
5588,2.891,7.313,0.26,3.3,4.35,415,2.3,0.49
2529,2.456,6.537,0.42,1.7,3.56,424,2.7,0.43
886,2.423,5.636,0.26,2.1,1.88,311,0.5,5.33
1091,2.809,6.767,0.05,0.1,1.14,27,2.0,1.47
3406,2.36,6.267,0.25,0.2,2.62,298,6.0,0.85
6352,2.499,6.453,0.33,1.2,1.57,110,4.6,3.42
1723,2.59,5.588,0.16,0.6,3.85,21,2.3,0.6
2684,2.566,6.938,0.21,0.7,1.26,214,8.5,2.63
7636,2.67,6.66,0.05,0.8,2.62,261,4.0,1.92
3562,2.594,6.852,0.32,0.6,3.35,243,6.0,0.83
473,2.441,6.353,0.25,0.6,0.94,421,2.3,5.22
1496,2.667,7.042,0.27,2.4,3.66,416,2.0,0.64
1429,2.513,6.771,0.2,1.2,0.0,306,6.2,1.04
2617,2.535,6.369,0.42,1.0,2.78,411,0.8,0.43
2456,2.681,6.931,0.33,2.7,3.91,413,2.4,0.6
6161,2.511,6.921,0.39,2.0,2.54,112,9.0,0.21
1336,2.62,6.252,0.17,0.2,1.43,284,9.7,1.49
60,2.639,6.334,0.22,1.0,2.42,159,3.6,1.69
340,2.647,7.217,0.19,1.5,1.1,97,6.9,2.47
4457,2.853,5.052,0.17,1.1,3.17,574,1.7,1.01
1073,2.377,6.449,0.22,1.3,8.49,123,0.2,0.07
5491,2.15,6.635,0.36,0.6,2.94,335,10.6,2.59
4460,2.42,6.341,0.1,0.5,1.38,96,7.0,1.39
897,2.79,6.675,0.09,0.2,0.99,70,7.8,2.02
1529,2.717,6.908,0.26,3.3,5.73,412,2.1,0.05
1076,2.668,5.812,0.36,0.3,3.26,444,0.7,0.3
74,2.454,6.574,0.36,6.7,4.2,369,0.4,0.73
1128,2.406,5.833,0.24,0.2,4.38,412,1.8,1.31
4482,2.684,7.218,0.27,0.0,1.66,138,7.0,0.92
2701,2.65,6.43,0.24,0.4,3.75,268,5.8,0.1
4429,2.653,6.767,0.55,0.2,2.31,180,5.8,1.77
1530,2.482,6.575,0.13,1.3,2.25,88,2.9,2.08
1489,2.751,6.57,0.08,0.3,1.1,174,9.3,3.09
1596,2.636,7.121,0.3,0.7,2.85,337,6.3,0.38
1634,2.708,5.594,0.29,0.5,4.33,599,0.4,0.69
7184,2.195,6.682,0.25,1.8,4.63,402,4.5,0.25
1628,2.362,6.956,0.24,1.0,0.3,103,6.1,3.26
1031,2.601,6.365,0.05,1.6,3.1,112,10.8,2.7
1197,2.465,6.541,0.13,0.1,0.66,256,10.2,2.87
2771,2.744,6.612,0.11,0.6,0.04,17,5.9,2.07
2513,2.663,7.015,0.26,0.1,2.04,235,13.1,1.22
1261,2.419,6.483,0.15,0.2,0.04,235,6.3,2.27
1347,2.773,7.053,0.36,0.2,5.31,252,7.7,0.49
271,2.67,6.97,0.5,1.7,3.11,61,4.5,0.09
1193,2.685,6.446,0.1,2.6,0.62,188,7.9,2.43
1210,2.57,6.936,0.34,1.6,4.96,447,1.2,0.58
2988,2.463,7.031,0.11,0.6,3.39,107,4.2,4.3
896,2.758,6.946,0.28,1.0,4.41,406,2.9,0.19
1626,2.435,6.906,0.53,0.2,3.03,373,9.1,0.5
4454,2.78,5.844,0.03,0.9,0.39,56,7.3,2.88
3865,2.64,7.021,0.16,0.5,1.27,299,13.6,2.47
1340,2.71,6.824,0.27,1.3,3.95,450,1.8,0.51
1360,2.53,6.004,0.16,0.6,0.48,572,1.2,2.78
46,2.665,6.524,0.08,0.9,1.73,41,1.7,1.72
8500,2.415,6.365,0.16,1.5,3.49,69,1.4,2.77
83,2.716,5.522,0.28,0.8,4.4,515,0.7,0.13
1463,2.566,6.764,0.22,1.9,3.95,453,3.1,0.85
344,2.697,6.942,0.11,0.8,3.06,125,5.3,3.27
10104,2.667,6.67,0.04,1.2,0.01,242,8.3,1.34
1600,2.669,7.07,0.1,1.4,2.64,83,8.3,3.43
1018,2.471,6.618,0.24,0.1,1.93,181,7.6,1.57
9197,2.464,6.409,0.14,0.0,2.46,275,6.6,1.59
1226,2.39,6.399,0.25,0.4,3.5,279,6.8,0.98
2869,2.418,5.806,0.07,1.2,2.34,259,2.3,3.29
6017,2.563,6.771,0.17,1.8,7.12,183,1.2,0.0
1464,2.737,6.54,0.18,1.1,3.98,294,5.9,1.73
2844,2.97,7.22,0.16,0.2,1.28,203,5.1,1.81
7094,2.432,6.168,0.17,0.0,1.22,32,0.3,1.82
1194,2.616,7.363,0.22,0.8,2.46,287,6.4,0.29
1504,2.649,6.8,0.34,2.9,3.7,317,7.2,0.04
76,2.569,6.822,0.18,0.2,1.23,93,5.8,3.14
1485,2.5,7.372,0.15,1.4,2.28,288,11.5,0.32
7766,2.773,6.668,0.21,1.3,4.45,80,0.8,3.05
2081,2.578,5.721,0.28,0.6,2.66,425,1.0,0.12
3051,2.84,6.28,0.32,2.6,2.68,149,2.1,0.04
1537,2.498,7.32,0.14,0.1,0.2,119,8.1,2.47
346,2.566,6.642,0.31,3.0,5.19,426,2.3,0.31
937,2.753,6.454,0.2,0.1,1.84,213,6.2,2.54
4041,2.68,6.091,0.22,0.1,1.0,281,8.2,3.84
2681,2.804,6.414,0.01,1.1,1.22,183,3.6,2.15
2886,2.536,7.039,0.34,2.8,4.78,404,0.4,0.14
1305,2.513,6.977,0.39,6.1,4.18,417,2.0,0.77
945,2.571,6.053,0.18,0.8,1.38,407,1.4,1.69
1766,2.333,6.118,0.03,1.6,0.81,681,4.7,2.97
2874,2.56,6.099,0.17,0.9,0.97,167,3.4,2.81
4228,2.62,6.93,0.32,0.1,1.86,150,8.2,2.14
189,2.775,6.817,0.39,2.2,4.63,413,1.7,0.64
1422,2.045,6.828,0.33,2.5,4.09,427,3.6,0.12
938,2.758,5.738,0.29,0.7,1.16,26,0.0,1.71
910,2.834,6.259,0.36,1.5,0.12,260,8.8,1.07
1682,2.585,6.076,0.36,2.3,1.67,16,2.0,0.38
2970,2.771,6.635,0.21,0.1,0.77,71,6.4,2.64
195,2.71,7.025,0.19,0.7,0.73,228,14.9,2.7
10364,2.752,6.393,0.04,1.9,1.63,326,4.2,3.56
7766,2.658,7.059,0.47,0.4,1.91,334,6.4,0.98
87,2.396,7.254,0.38,2.3,3.26,272,10.7,0.34
6341,2.485,5.453,0.21,0.6,3.68,431,0.2,1.49
1408,2.459,7.085,0.4,0.4,4.07,295,6.1,0.86
1340,2.671,6.799,0.35,4.5,3.31,457,3.3,0.68
1110,2.751,6.414,0.31,0.5,3.19,590,1.1,4.28
1340,2.535,6.482,0.39,5.1,4.5,313,0.4,0.52
1548,2.582,6.106,0.3,0.6,2.61,507,1.0,1.09
579,2.533,7.08,0.2,0.7,0.96,230,3.5,1.66
1077,2.87,6.752,0.55,0.4,3.73,294,6.0,0.45
1050,2.77,6.508,0.18,1.2,1.81,43,6.2,2.07
1717,2.532,7.131,0.32,1.7,4.8,420,4.1,0.39
1478,2.705,7.07,0.24,0.8,3.22,402,2.1,0.74
1169,2.576,6.94,0.3,2.7,3.1,246,5.7,0.74
2861,2.79,5.323,0.19,1.2,0.25,479,2.3,3.17
3810,2.795,6.572,0.35,0.6,2.17,123,2.4,0.83
5780,2.609,7.058,0.35,0.1,1.03,327,7.2,0.59
12,2.458,6.776,0.3,2.2,3.95,451,4.6,0.13
74,2.858,7.144,0.12,3.0,3.76,410,2.8,0.61
118,2.479,5.895,0.25,0.3,5.07,508,0.2,0.51
2736,2.574,6.638,0.39,1.0,4.13,411,1.7,0.26
2989,2.676,6.731,0.31,1.4,3.25,347,7.1,1.27
1340,2.504,6.401,0.1,0.2,2.02,343,2.5,2.94
4139,2.59,7.07,0.25,0.0,2.28,87,6.1,3.73
1432,2.474,7.184,0.45,3.6,4.18,441,3.4,0.57
8437,2.712,6.969,0.19,0.4,1.28,195,10.9,1.23
7532,2.519,6.509,0.0,0.2,0.53,206,8.1,1.97
441,2.726,5.702,0.29,1.8,4.21,762,0.2,1.75
532,2.702,6.773,0.29,2.1,3.95,415,0.4,0.54
2794,2.703,5.449,0.19,0.7,3.64,434,1.0,1.43
1676,3.049,7.362,0.23,1.2,3.91,424,1.8,0.82
1731,2.71,6.565,0.25,0.4,2.29,211,6.9,0.71
3358,2.601,6.559,0.36,2.3,4.82,444,4.8,0.32
2804,2.348,6.79,0.11,0.6,0.15,132,12.3,2.53
4207,3.122,6.998,0.28,2.0,3.46,403,2.8,0.57
8995,2.733,7.058,0.31,3.5,3.83,482,3.3,0.62
1080,2.99,5.914,0.17,1.8,5.81,377,3.7,4.09
2432,2.677,7.361,0.3,0.4,4.34,404,3.3,0.72
1003,2.513,5.724,0.28,0.4,4.34,445,1.3,0.06
1432,2.372,5.818,0.22,0.3,4.85,465,0.6,0.54
1230,2.445,6.657,0.35,1.2,2.79,347,7.1,0.9
70,2.459,6.52,0.34,0.0,3.24,197,7.3,2.53
1135,2.408,6.079,0.31,0.2,4.01,660,0.5,0.45
2624,3.058,5.934,0.31,0.7,2.03,460,2.1,0.14
1333,2.532,5.895,0.13,1.2,8.41,198,0.4,0.19
3308,2.522,6.99,0.36,1.4,4.2,332,8.6,0.53
230,2.69,6.292,0.25,0.4,4.29,470,0.8,1.38
3069,2.729,6.859,0.33,3.2,0.75,353,7.8,1.08
225,2.678,7.035,0.39,2.6,2.87,386,7.7,0.88
1634,2.494,6.441,0.26,3.5,5.2,447,3.8,0.2
1668,2.67,7.036,0.27,1.8,2.25,369,7.5,2.53
4482,2.711,7.014,0.25,0.5,1.56,193,7.2,1.17
900,2.417,6.404,0.2,0.4,1.99,22,6.0,3.04
14396,2.665,7.183,0.32,1.1,4.33,401,3.2,0.12
6108,2.554,6.358,0.41,1.6,0.28,38,7.2,0.72
1555,2.489,7.11,0.25,0.3,4.16,291,6.0,0.34
1532,2.64,6.628,0.37,2.4,3.78,411,0.8,0.44
4867,2.673,6.674,0.22,0.5,0.18,431,0.1,0.97
1628,2.59,5.858,0.17,0.8,0.51,21,8.5,2.85
1545,2.9,7.224,0.21,0.2,1.66,165,9.2,1.82
304,2.455,6.316,0.27,0.6,5.12,412,0.5,0.56
9609,2.673,5.833,0.12,0.6,1.84,99,6.2,3.23
1616,2.582,6.469,0.23,0.4,0.93,611,1.3,4.55
1328,2.703,6.295,0.24,0.7,1.41,90,2.0,5.99
612,2.669,6.732,0.32,3.1,3.81,437,3.3,0.5
1651,2.82,6.573,0.2,1.2,3.3,276,7.3,3.75
900,2.41,6.714,0.11,0.4,1.1,142,5.7,2.94
5511,2.33,6.384,0.2,0.3,0.81,190,5.8,3.0
5709,2.541,5.869,0.08,1.2,0.06,151,6.4,2.51
4990,2.564,6.441,0.31,0.2,4.37,432,0.1,0.03
